understat_game_id,tm_game_id,league,season,home,away,match_confidence
12715,3195018,FRA-Ligue 1,2019-2020,Dijon,Saint-Etienne,exact
12716,3195019,FRA-Ligue 1,2019-2020,Lille,Nantes,exact
12717,3195025,FRA-Ligue 1,2019-2020,Strasbourg,Metz,alias
12718,3195023,FRA-Ligue 1,2019-2020,Paris Saint Germain,Nimes,alias
12719,3195256,FRA-Ligue 1,2019-2020,Lyon,Angers,alias
12720,3195259,FRA-Ligue 1,2019-2020,Nantes,Marseille,alias
12721,3195260,FRA-Ligue 1,2019-2020,Amiens,Lille,exact
12722,3195261,FRA-Ligue 1,2019-2020,Bordeaux,Montpellier,alias
12723,3195258,FRA-Ligue 1,2019-2020,Nimes,Nice,alias
12724,3195254,FRA-Ligue 1,2019-2020,Metz,Monaco,exact
12725,3195255,FRA-Ligue 1,2019-2020,Toulouse,Dijon,exact
12726,3195257,FRA-Ligue 1,2019-2020,Saint-Etienne,Brest,alias
12727,3195262,FRA-Ligue 1,2019-2020,Reims,Strasbourg,alias
12728,3195263,FRA-Ligue 1,2019-2020,Rennes,Paris Saint Germain,alias
12730,3199378,FRA-Ligue 1,2019-2020,Amiens,Nantes,exact
12731,3199379,FRA-Ligue 1,2019-2020,Dijon,Bordeaux,alias
12732,3199380,FRA-Ligue 1,2019-2020,Angers,Metz,exact
12738,3199386,FRA-Ligue 1,2019-2020,Brest,Reims,alias
12733,3199381,FRA-Ligue 1,2019-2020,Monaco,Nimes,alias
12737,3199385,FRA-Ligue 1,2019-2020,Strasbourg,Rennes,alias
12729,3199377,FRA-Ligue 1,2019-2020,Paris Saint Germain,Toulouse,exact
12736,3199384,FRA-Ligue 1,2019-2020,Montpellier,Lyon,alias
12735,3199383,FRA-Ligue 1,2019-2020,Lille,Saint-Etienne,exact
12734,3199382,FRA-Ligue 1,2019-2020,Nice,Marseille,alias
12747,3199395,FRA-Ligue 1,2019-2020,Metz,Paris Saint Germain,exact
12744,3199392,FRA-Ligue 1,2019-2020,Lyon,Bordeaux,alias
12739,3199387,FRA-Ligue 1,2019-2020,Angers,Dijon,exact
12740,3199388,FRA-Ligue 1,2019-2020,Toulouse,Amiens,exact
12743,3199391,FRA-Ligue 1,2019-2020,Nantes,Montpellier,exact
12746,3199394,FRA-Ligue 1,2019-2020,Nimes,Brest,alias
12741,3199389,FRA-Ligue 1,2019-2020,Reims,Lille,alias
12742,3199390,FRA-Ligue 1,2019-2020,Rennes,Nice,alias
12748,3199396,FRA-Ligue 1,2019-2020,Strasbourg,Monaco,alias
12745,3199393,FRA-Ligue 1,2019-2020,Marseille,Saint-Etienne,alias
12755,3199403,FRA-Ligue 1,2019-2020,Lille,Angers,exact
12757,3199405,FRA-Ligue 1,2019-2020,Amiens,Lyon,alias
12758,3199406,FRA-Ligue 1,2019-2020,Paris Saint Germain,Strasbourg,alias
12749,3199397,FRA-Ligue 1,2019-2020,Dijon,Nimes,alias
12751,3199399,FRA-Ligue 1,2019-2020,Montpellier,Nice,exact
12752,3199400,FRA-Ligue 1,2019-2020,Brest,Rennes,alias
12756,3199404,FRA-Ligue 1,2019-2020,Bordeaux,Metz,alias
12750,3199398,FRA-Ligue 1,2019-2020,Nantes,Reims,alias
12754,3199402,FRA-Ligue 1,2019-2020,Saint-Etienne,Toulouse,exact
12753,3199401,FRA-Ligue 1,2019-2020,Monaco,Marseille,alias
12763,3199411,FRA-Ligue 1,2019-2020,Strasbourg,Nantes,alias
12764,3199412,FRA-Ligue 1,2019-2020,Marseille,Montpellier,alias
12759,3199407,FRA-Ligue 1,2019-2020,Reims,Monaco,alias
12760,3199408,FRA-Ligue 1,2019-2020,Metz,Amiens,exact
12762,3199410,FRA-Ligue 1,2019-2020,Bordeaux,Brest,alias
12765,3199413,FRA-Ligue 1,2019-2020,Nimes,Toulouse,alias
12768,3199416,FRA-Ligue 1,2019-2020,Nice,Dijon,exact
12767,3199415,FRA-Ligue 1,2019-2020,Rennes,Lille,alias
12766,3199414,FRA-Ligue 1,2019-2020,Angers,Saint-Etienne,exact
12761,3199409,FRA-Ligue 1,2019-2020,Lyon,Paris Saint Germain,alias
12775,3199423,FRA-Ligue 1,2019-2020,Dijon,Marseille,alias
12769,3199417,FRA-Ligue 1,2019-2020,Monaco,Nice,exact
12770,3199418,FRA-Ligue 1,2019-2020,Brest,Lyon,alias
12771,3199419,FRA-Ligue 1,2019-2020,Nantes,Rennes,alias
12773,3199421,FRA-Ligue 1,2019-2020,Saint-Etienne,Metz,exact
12774,3199422,FRA-Ligue 1,2019-2020,Montpellier,Nimes,alias
12776,3199424,FRA-Ligue 1,2019-2020,Toulouse,Angers,exact
12777,3199425,FRA-Ligue 1,2019-2020,Lille,Strasbourg,alias
12778,3199426,FRA-Ligue 1,2019-2020,Amiens,Bordeaux,alias
12772,3199420,FRA-Ligue 1,2019-2020,Paris Saint Germain,Reims,alias
12784,3199432,FRA-Ligue 1,2019-2020,Lyon,Nantes,alias
12780,3199428,FRA-Ligue 1,2019-2020,Bordeaux,Paris Saint Germain,alias
12779,3199427,FRA-Ligue 1,2019-2020,Nice,Lille,exact
12781,3199429,FRA-Ligue 1,2019-2020,Angers,Amiens,exact
12782,3199430,FRA-Ligue 1,2019-2020,Monaco,Brest,alias
12783,3199431,FRA-Ligue 1,2019-2020,Metz,Toulouse,exact
12788,3199436,FRA-Ligue 1,2019-2020,Reims,Dijon,alias
12785,3199433,FRA-Ligue 1,2019-2020,Strasbourg,Montpellier,alias
12787,3199435,FRA-Ligue 1,2019-2020,Nimes,Saint-Etienne,alias
12786,3199434,FRA-Ligue 1,2019-2020,Marseille,Rennes,alias
12791,3199439,FRA-Ligue 1,2019-2020,Amiens,Marseille,alias
12794,3199442,FRA-Ligue 1,2019-2020,Paris Saint Germain,Angers,exact
12790,3199438,FRA-Ligue 1,2019-2020,Dijon,Strasbourg,alias
12792,3199440,FRA-Ligue 1,2019-2020,Montpellier,Monaco,exact
12795,3199443,FRA-Ligue 1,2019-2020,Toulouse,Bordeaux,alias
12796,3199444,FRA-Ligue 1,2019-2020,Brest,Metz,alias
12798,3199446,FRA-Ligue 1,2019-2020,Nantes,Nice,exact
12793,3199441,FRA-Ligue 1,2019-2020,Lille,Nimes,alias
12789,3199437,FRA-Ligue 1,2019-2020,Rennes,Reims,alias
12797,3199445,FRA-Ligue 1,2019-2020,Saint-Etienne,Lyon,alias
12803,3199451,FRA-Ligue 1,2019-2020,Nice,Paris Saint Germain,exact
12807,3199455,FRA-Ligue 1,2019-2020,Lyon,Dijon,alias
12799,3199447,FRA-Ligue 1,2019-2020,Reims,Montpellier,alias
12800,3199448,FRA-Ligue 1,2019-2020,Angers,Brest,alias
12801,3199449,FRA-Ligue 1,2019-2020,Metz,Nantes,exact
12802,3199450,FRA-Ligue 1,2019-2020,Toulouse,Lille,exact
12805,3199453,FRA-Ligue 1,2019-2020,Nimes,Amiens,alias
12804,3199452,FRA-Ligue 1,2019-2020,Bordeaux,Saint-Etienne,alias
12808,3199456,FRA-Ligue 1,2019-2020,Monaco,Rennes,alias
12806,3199454,FRA-Ligue 1,2019-2020,Marseille,Strasbourg,alias
12815,3199463,FRA-Ligue 1,2019-2020,Nantes,Monaco,exact
12818,3199466,FRA-Ligue 1,2019-2020,Lille,Bordeaux,alias
12809,3199457,FRA-Ligue 1,2019-2020,Strasbourg,Nice,alias
12812,3199460,FRA-Ligue 1,2019-2020,Brest,Dijon,alias
12813,3199461,FRA-Ligue 1,2019-2020,Lyon,Metz,alias
12816,3199464,FRA-Ligue 1,2019-2020,Reims,Nimes,alias
12817,3199465,FRA-Ligue 1,2019-2020,Montpellier,Angers,exact
12810,3199458,FRA-Ligue 1,2019-2020,Rennes,Toulouse,alias
12811,3199459,FRA-Ligue 1,2019-2020,Saint-Etienne,Amiens,exact
12814,3199462,FRA-Ligue 1,2019-2020,Paris Saint Germain,Marseille,alias
12825,3199473,FRA-Ligue 1,2019-2020,Dijon,Paris Saint Germain,exact
12821,3199469,FRA-Ligue 1,2019-2020,Marseille,Lille,alias
12823,3199471,FRA-Ligue 1,2019-2020,Metz,Montpellier,exact
12824,3199472,FRA-Ligue 1,2019-2020,Toulouse,Lyon,alias
12826,3199474,FRA-Ligue 1,2019-2020,Angers,Strasbourg,alias
12827,3199475,FRA-Ligue 1,2019-2020,Amiens,Brest,alias
12819,3199467,FRA-Ligue 1,2019-2020,Bordeaux,Nantes,alias
12828,3199476,FRA-Ligue 1,2019-2020,Nice,Reims,alias
12822,3199470,FRA-Ligue 1,2019-2020,Saint-Etienne,Monaco,exact
12831,3199479,FRA-Ligue 1,2019-2020,Nice,Bordeaux,alias
12835,3199483,FRA-Ligue 1,2019-2020,Brest,Paris Saint Germain,alias
12832,3199480,FRA-Ligue 1,2019-2020,Monaco,Dijon,exact
12834,3199482,FRA-Ligue 1,2019-2020,Lille,Metz,exact
12836,3199484,FRA-Ligue 1,2019-2020,Reims,Angers,alias
12837,3199485,FRA-Ligue 1,2019-2020,Strasbourg,Nimes,alias
12833,3199481,FRA-Ligue 1,2019-2020,Rennes,Amiens,alias
12830,3199478,FRA-Ligue 1,2019-2020,Montpellier,Toulouse,exact
12838,3199486,FRA-Ligue 1,2019-2020,Nantes,Saint-Etienne,exact
12829,3199477,FRA-Ligue 1,2019-2020,Marseille,Lyon,alias
12840,3199488,FRA-Ligue 1,2019-2020,Paris Saint Germain,Lille,exact
12841,3199489,FRA-Ligue 1,2019-2020,Lyon,Nice,alias
12842,3199490,FRA-Ligue 1,2019-2020,Brest,Nantes,alias
12844,3199492,FRA-Ligue 1,2019-2020,Metz,Reims,alias
12846,3199494,FRA-Ligue 1,2019-2020,Amiens,Strasbourg,alias
12847,3199495,FRA-Ligue 1,2019-2020,Angers,Nimes,alias
12848,3199496,FRA-Ligue 1,2019-2020,Dijon,Rennes,alias
12843,3199491,FRA-Ligue 1,2019-2020,Bordeaux,Monaco,alias
12845,3199493,FRA-Ligue 1,2019-2020,Saint-Etienne,Montpellier,exact
12839,3199487,FRA-Ligue 1,2019-2020,Toulouse,Marseille,alias
12855,3199503,FRA-Ligue 1,2019-2020,Marseille,Brest,alias
12849,3199497,FRA-Ligue 1,2019-2020,Strasbourg,Lyon,alias
12850,3199498,FRA-Ligue 1,2019-2020,Reims,Bordeaux,alias
12852,3199500,FRA-Ligue 1,2019-2020,Nimes,Metz,alias
12856,3199504,FRA-Ligue 1,2019-2020,Montpellier,Amiens,exact
12857,3199505,FRA-Ligue 1,2019-2020,Lille,Dijon,exact
12858,3199506,FRA-Ligue 1,2019-2020,Nice,Angers,exact
12853,3199501,FRA-Ligue 1,2019-2020,Nantes,Toulouse,exact
12854,3199502,FRA-Ligue 1,2019-2020,Rennes,Saint-Etienne,alias
12860,3199509,FRA-Ligue 1,2019-2020,Bordeaux,Nimes,alias
12865,3199514,FRA-Ligue 1,2019-2020,Angers,Marseille,alias
12866,3199515,FRA-Ligue 1,2019-2020,Brest,Strasbourg,alias
12864,3199513,FRA-Ligue 1,2019-2020,Lyon,Lille,alias
12861,3199510,FRA-Ligue 1,2019-2020,Saint-Etienne,Nice,exact
12862,3199511,FRA-Ligue 1,2019-2020,Dijon,Montpellier,exact
12867,3199516,FRA-Ligue 1,2019-2020,Toulouse,Monaco,exact
12868,3199517,FRA-Ligue 1,2019-2020,Metz,Rennes,alias
12859,3199508,FRA-Ligue 1,2019-2020,Paris Saint Germain,Nantes,exact
12878,3199527,FRA-Ligue 1,2019-2020,Lille,Brest,alias
12869,3199518,FRA-Ligue 1,2019-2020,Nimes,Lyon,alias
12871,3199520,FRA-Ligue 1,2019-2020,Montpellier,Paris Saint Germain,exact
12870,3199519,FRA-Ligue 1,2019-2020,Nice,Metz,exact
12872,3199521,FRA-Ligue 1,2019-2020,Rennes,Angers,alias
12875,3199524,FRA-Ligue 1,2019-2020,Strasbourg,Toulouse,alias
12877,3199526,FRA-Ligue 1,2019-2020,Monaco,Amiens,exact
12873,3199522,FRA-Ligue 1,2019-2020,Reims,Saint-Etienne,alias
12874,3199523,FRA-Ligue 1,2019-2020,Nantes,Dijon,exact
12876,3199525,FRA-Ligue 1,2019-2020,Marseille,Bordeaux,alias
12885,3199534,FRA-Ligue 1,2019-2020,Lille,Montpellier,exact
12886,3199535,FRA-Ligue 1,2019-2020,Metz,Marseille,alias
12879,3199528,FRA-Ligue 1,2019-2020,Nimes,Nantes,alias
12882,3199531,FRA-Ligue 1,2019-2020,Angers,Monaco,exact
12884,3199533,FRA-Ligue 1,2019-2020,Toulouse,Reims,alias
12887,3199536,FRA-Ligue 1,2019-2020,Amiens,Dijon,exact
12888,3199537,FRA-Ligue 1,2019-2020,Brest,Nice,alias
12883,3199532,FRA-Ligue 1,2019-2020,Bordeaux,Strasbourg,alias
12881,3199530,FRA-Ligue 1,2019-2020,Lyon,Rennes,alias
12880,3199529,FRA-Ligue 1,2019-2020,Saint-Etienne,Paris Saint Germain,exact
12889,3199538,FRA-Ligue 1,2019-2020,Montpellier,Brest,alias
12890,3199539,FRA-Ligue 1,2019-2020,Dijon,Metz,exact
12891,3199540,FRA-Ligue 1,2019-2020,Rennes,Bordeaux,alias
12892,3199541,FRA-Ligue 1,2019-2020,Strasbourg,Saint-Etienne,alias
12893,3199542,FRA-Ligue 1,2019-2020,Monaco,Lille,exact
12894,3199543,FRA-Ligue 1,2019-2020,Reims,Lyon,alias
12895,3199544,FRA-Ligue 1,2019-2020,Nantes,Angers,exact
12896,3199545,FRA-Ligue 1,2019-2020,Nice,Toulouse,exact
12897,3199546,FRA-Ligue 1,2019-2020,Paris Saint Germain,Amiens,exact
12898,3199547,FRA-Ligue 1,2019-2020,Marseille,Nimes,alias
12903,3199552,FRA-Ligue 1,2019-2020,Rennes,Marseille,alias
12901,3199550,FRA-Ligue 1,2019-2020,Bordeaux,Lyon,alias
12899,3199548,FRA-Ligue 1,2019-2020,Toulouse,Brest,alias
12900,3199549,FRA-Ligue 1,2019-2020,Amiens,Montpellier,exact
12902,3199551,FRA-Ligue 1,2019-2020,Angers,Nice,exact
12904,3199553,FRA-Ligue 1,2019-2020,Nimes,Reims,alias
12905,3199554,FRA-Ligue 1,2019-2020,Metz,Strasbourg,alias
12908,3199557,FRA-Ligue 1,2019-2020,Saint-Etienne,Nantes,exact
12906,3199555,FRA-Ligue 1,2019-2020,Dijon,Lille,exact
12907,3199556,FRA-Ligue 1,2019-2020,Paris Saint Germain,Monaco,exact
12820,3199468,FRA-Ligue 1,2019-2020,Nimes,Rennes,alias
12863,3199512,FRA-Ligue 1,2019-2020,Amiens,Reims,alias
12851,3199499,FRA-Ligue 1,2019-2020,Monaco,Paris Saint Germain,exact
12915,3199564,FRA-Ligue 1,2019-2020,Nice,Rennes,alias
12911,3199560,FRA-Ligue 1,2019-2020,Marseille,Angers,alias
12909,3199558,FRA-Ligue 1,2019-2020,Brest,Amiens,alias
12910,3199559,FRA-Ligue 1,2019-2020,Monaco,Strasbourg,alias
12912,3199561,FRA-Ligue 1,2019-2020,Montpellier,Dijon,exact
12913,3199562,FRA-Ligue 1,2019-2020,Reims,Metz,alias
12918,3199567,FRA-Ligue 1,2019-2020,Saint-Etienne,Nimes,alias
12916,3199565,FRA-Ligue 1,2019-2020,Lyon,Toulouse,alias
12914,3199563,FRA-Ligue 1,2019-2020,Nantes,Bordeaux,alias
12917,3199566,FRA-Ligue 1,2019-2020,Lille,Paris Saint Germain,exact
12919,3199568,FRA-Ligue 1,2019-2020,Rennes,Nantes,alias
12923,3199572,FRA-Ligue 1,2019-2020,Paris Saint Germain,Montpellier,exact
12921,3199570,FRA-Ligue 1,2019-2020,Dijon,Brest,alias
12922,3199571,FRA-Ligue 1,2019-2020,Nimes,Monaco,alias
12924,3199573,FRA-Ligue 1,2019-2020,Angers,Reims,alias
12925,3199574,FRA-Ligue 1,2019-2020,Strasbourg,Lille,alias
12926,3199575,FRA-Ligue 1,2019-2020,Amiens,Toulouse,exact
12920,3199569,FRA-Ligue 1,2019-2020,Nice,Lyon,alias
12928,3199577,FRA-Ligue 1,2019-2020,Metz,Saint-Etienne,exact
12927,3199576,FRA-Ligue 1,2019-2020,Bordeaux,Marseille,alias
12935,3199587,FRA-Ligue 1,2019-2020,Lille,Rennes,alias
12936,3199588,FRA-Ligue 1,2019-2020,Monaco,Angers,exact
12929,3199581,FRA-Ligue 1,2019-2020,Nantes,Paris Saint Germain,exact
12930,3199582,FRA-Ligue 1,2019-2020,Toulouse,Strasbourg,alias
12932,3199584,FRA-Ligue 1,2019-2020,Reims,Nice,alias
12933,3199585,FRA-Ligue 1,2019-2020,Nimes,Dijon,alias
12934,3199586,FRA-Ligue 1,2019-2020,Montpellier,Metz,exact
12937,3199589,FRA-Ligue 1,2019-2020,Lyon,Amiens,alias
12938,3199590,FRA-Ligue 1,2019-2020,Brest,Bordeaux,alias
12931,3199583,FRA-Ligue 1,2019-2020,Saint-Etienne,Marseille,alias
12943,3199595,FRA-Ligue 1,2019-2020,Angers,Lille,exact
12946,3199598,FRA-Ligue 1,2019-2020,Marseille,Toulouse,alias
12939,3199591,FRA-Ligue 1,2019-2020,Rennes,Brest,alias
12942,3199594,FRA-Ligue 1,2019-2020,Dijon,Nantes,exact
12944,3199596,FRA-Ligue 1,2019-2020,Amiens,Monaco,exact
12945,3199597,FRA-Ligue 1,2019-2020,Nice,Nimes,alias
12947,3199599,FRA-Ligue 1,2019-2020,Metz,Bordeaux,alias
12941,3199593,FRA-Ligue 1,2019-2020,Montpellier,Saint-Etienne,exact
12948,3199600,FRA-Ligue 1,2019-2020,Strasbourg,Reims,alias
12940,3199592,FRA-Ligue 1,2019-2020,Paris Saint Germain,Lyon,alias
12955,3199610,FRA-Ligue 1,2019-2020,Monaco,Montpellier,exact
12949,3199604,FRA-Ligue 1,2019-2020,Amiens,Paris Saint Germain,exact
12950,3199605,FRA-Ligue 1,2019-2020,Bordeaux,Dijon,alias
12952,3199607,FRA-Ligue 1,2019-2020,Nantes,Metz,exact
12953,3199608,FRA-Ligue 1,2019-2020,Toulouse,Nice,exact
12957,3199612,FRA-Ligue 1,2019-2020,Nimes,Angers,alias
12954,3199609,FRA-Ligue 1,2019-2020,Lyon,Strasbourg,alias
12951,3199606,FRA-Ligue 1,2019-2020,Brest,Saint-Etienne,alias
12958,3199613,FRA-Ligue 1,2019-2020,Reims,Rennes,alias
12956,3199611,FRA-Ligue 1,2019-2020,Lille,Marseille,alias
12961,3199621,FRA-Ligue 1,2019-2020,Nice,Brest,alias
12959,3199619,FRA-Ligue 1,2019-2020,Metz,Lyon,alias
12965,3199625,FRA-Ligue 1,2019-2020,Marseille,Nantes,alias
12962,3199622,FRA-Ligue 1,2019-2020,Lille,Toulouse,exact
12963,3199623,FRA-Ligue 1,2019-2020,Dijon,Monaco,exact
12967,3199627,FRA-Ligue 1,2019-2020,Strasbourg,Amiens,alias
12968,3199628,FRA-Ligue 1,2019-2020,Angers,Montpellier,exact
12964,3199624,FRA-Ligue 1,2019-2020,Saint-Etienne,Reims,alias
12960,3199620,FRA-Ligue 1,2019-2020,Rennes,Nimes,alias
12966,3199626,FRA-Ligue 1,2019-2020,Paris Saint Germain,Bordeaux,alias
12976,3199636,FRA-Ligue 1,2019-2020,Nimes,Marseille,alias
12973,3199633,FRA-Ligue 1,2019-2020,Paris Saint Germain,Dijon,exact
12970,3199630,FRA-Ligue 1,2019-2020,Amiens,Metz,exact
12971,3199631,FRA-Ligue 1,2019-2020,Brest,Angers,alias
12974,3199634,FRA-Ligue 1,2019-2020,Toulouse,Rennes,alias
12975,3199635,FRA-Ligue 1,2019-2020,Monaco,Reims,alias
